startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
2025-01-21 09:30:00,102339.52,102563.31,102303.69,102481.37,385.570011,39495928.03954768
2025-01-21 09:15:00,102530.53,102624.8,102073.17,102339.52,354.19365,36259697.12436742
2025-01-21 09:00:00,102445.54,102888.86,102317.81,102530.53,477.742449,49021808.88071567
2025-01-21 08:45:00,102178.97,102497.8,102005.47,102445.54,423.125954,43276480.64603857
2025-01-21 08:30:00,102246.07,102418.77,102001,102178.97,347.111511,35488007.26649321
2025-01-21 08:15:00,102370.11,102437.62,102140.83,102246.07,306.505403,31349101.48202746
2025-01-21 08:00:00,102004.84,102477.17,101730.14,102370.11,398.303883,40687775.88134838
2025-01-21 07:45:00,102177.9,102277.56,101815.5,102004.84,348.756573,35590294.60706028
2025-01-21 07:30:00,102438.28,102438.93,102111.35,102177.9,288.955413,29552002.76744449
2025-01-21 07:15:00,102372.68,102484.6,102299.1,102438.28,261.174033,26741619.04202201
2025-01-21 07:00:00,102177.76,102470,102021.73,102372.68,271.039425,27705808.51905798
2025-01-21 06:45:00,101505.06,102190.9,101440.33,102177.76,439.450547,44726354.59500541
2025-01-21 06:30:00,101813.88,101963.44,101390.05,101505.06,404.080037,41099545.08609514
2025-01-21 06:15:00,101787.18,102000.99,101697.68,101813.88,297.328047,30287072.33213443
2025-01-21 06:00:00,101376.91,101905.21,101094.6,101787.18,500.9196,50882297.67856864
2025-01-21 05:45:00,101683.72,101796.37,101340.77,101376.91,328.216503,33313087.39652464
2025-01-21 05:30:00,102014.14,102073.28,101353.27,101683.72,375.829241,38189273.96554609
2025-01-21 05:15:00,101996.32,102121.69,101832.47,102014.14,436.082761,44464365.69544901
2025-01-21 05:00:00,102339.45,102523.17,101922.84,101996.32,340.355667,34786909.07273447
2025-01-21 04:45:00,102345.2,102537.46,102161.92,102339.45,347.32786,35549409.49093562
2025-01-21 04:30:00,102703.32,102703.33,101927.45,102345.2,424.244753,43379836.81070282
2025-01-21 04:15:00,102673.18,102972.56,102526.57,102703.32,359.780746,36966995.26037787
2025-01-21 04:00:00,102934.69,102944.32,102365.07,102673.18,486.615436,49946049.50919148
2025-01-21 03:45:00,103063.18,103180.66,102873.73,102934.69,369.645197,38090976.68040852
2025-01-21 03:30:00,102898.14,103226.53,102758.9,103063.18,436.655333,44968724.32175407
2025-01-21 03:15:00,102707.76,103269.95,102459.39,102898.14,490.809938,50504147.84841051
2025-01-21 03:00:00,102542.61,102999.75,102301.35,102707.76,518.27513,53185635.51100081
2025-01-21 02:45:00,102109,102656.1,101810.72,102542.61,475.723673,48692206.17046525
2025-01-21 02:30:00,102426.18,102561.95,101960.22,102109,443.305817,45328199.32680229
2025-01-21 02:15:00,102385.33,102758.04,101959.82,102426.18,495.740549,50714163.97426345
2025-01-21 02:00:00,101494,102458.13,101061.22,102385.33,537.836941,54733314.63159714
2025-01-21 01:45:00,101232.35,101855.12,101086.27,101494,472.095134,47894184.88949509
2025-01-21 01:30:00,100461.99,101459.46,100074.14,101232.35,1046.289732,105469021.65026672
